Lot Area,Overall Qual,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Age,Location,RoadRail,Exter Overall,Bsmt Overall,Garage Overall,Kitchen Overall,Fireplace Overall,Bath AbvGrd,Multi Bsmt Type,Total FinBsmt SF
9880.0,6,1118.0,1,3,3,44,2,0,9,9,9,3,1,0,5,522.0
9600.0,6,1252.0,1,3,3,71,2,0,9,9,9,3,0,0,4,280.0
7931.0,5,1148.0,1,3,3,62,1,0,9,9,9,3,0,0,4,1148.0
5100.0,8,1666.0,1,3,4,25,4,0,12,9,9,4,4,0,1,0.0
9720.0,9,1947.0,2,3,4,19,4,0,12,12,9,4,3,2,6,1194.0
8521.0,5,912.0,1,3,3,54,1,1,9,9,9,3,2,0,5,842.0
8741.0,5,1195.0,2,4,3,71,2,0,9,9,0,6,0,0,1,0.0
12461.0,8,1624.0,2,2,4,26,4,0,12,12,9,4,2,0,6,1456.0
6950.0,5,914.0,1,2,3,42,2,0,9,9,9,3,0,0,20,782.0
16905.0,5,1328.0,1,2,3,62,3,0,12,9,9,3,8,1,4,967.0
7155.0,6,1461.0,1,3,3,30,3,0,9,9,9,3,4,0,1,0.0
9205.0,6,2683.0,2,4,4,30,3,0,12,12,9,4,8,2,5,704.0
7697.0,7,1258.0,2,3,4,14,4,0,12,12,9,4,0,0,1,0.0
7800.0,5,2008.0,3,3,5,19,4,0,12,12,9,5,0,0,6,603.0
14357.0,5,1187.0,1,2,3,60,1,0,9,9,9,3,3,0,10,478.0
8775.0,5,990.0,1,3,3,27,1,0,9,12,9,3,0,0,6,495.0
2645.0,8,1586.0,2,3,4,22,4,0,12,12,9,4,0,2,6,612.0
13568.0,5,990.0,1,3,3,26,1,0,9,12,9,3,0,0,5,716.0
16321.0,5,1600.0,1,2,3,24,2,0,9,9,9,3,8,0,4,1277.0
8640.0,8,1792.0,2,3,4,14,4,0,12,12,9,4,0,2,6,350.0
1596.0,4,988.0,1,1,3,48,1,0,9,12,9,3,1,0,6,437.0
7315.0,5,1170.0,1,3,3,63,2,0,9,9,9,3,3,0,3,625.0
7614.0,3,1376.0,1,2,3,71,1,0,9,6,9,3,0,0,1,0.0
11000.0,5,1154.0,1,3,3,55,2,0,9,9,9,3,1,1,12,970.0
10337.0,8,1772.0,2,3,4,22,4,0,16,9,9,4,0,2,1,0.0
14803.0,10,2084.0,2,2,5,13,4,0,15,15,9,5,4,0,6,1636.0
8765.0,4,951.0,1,2,3,71,1,0,9,9,9,3,0,0,5,285.0
12720.0,8,2687.0,2,4,4,21,4,0,12,12,9,4,6,2,6,1173.0
11128.0,9,2490.0,2,2,5,15,4,0,15,15,9,5,8,0,6,2158.0
5160.0,6,1666.0,1,3,3,71,1,0,6,9,6,3,0,0,1,0.0
13072.0,6,1141.0,1,3,3,16,3,1,12,12,9,3,0,1,1,0.0
8814.0,5,1464.0,1,4,3,53,2,1,9,9,9,3,0,1,2,732.0
7000.0,5,1347.0,1,3,3,30,2,0,9,12,0,3,0,0,6,969.0
4484.0,5,1282.0,1,2,3,42,2,0,9,9,9,3,0,0,5,485.0
9019.0,6,1320.0,2,3,4,27,2,1,9,12,9,4,0,2,5,274.0
8520.0,3,936.0,1,2,3,71,1,0,9,4,0,3,0,0,1,0.0
11932.0,8,1580.0,2,3,4,13,4,1,12,12,9,4,0,0,1,0.0
115149.0,7,1824.0,2,2,4,19,2,0,9,12,9,4,6,0,6,1219.0
14330.0,5,1558.0,2,2,3,20,1,0,9,9,9,3,0,0,15,684.0
8777.0,3,640.0,1,2,3,14,2,1,12,0,9,3,0,0,0,0.0
2308.0,6,1322.0,2,3,3,47,2,0,9,9,9,3,2,2,15,752.0
2500.0,7,1826.0,1,4,5,16,4,0,12,9,4,5,4,1,5,299.0
8049.0,7,1339.0,2,2,3,31,2,0,9,12,16,3,3,0,5,1053.0
5600.0,4,1092.0,2,3,2,71,1,0,4,0,0,4,0,0,0,0.0
9590.0,7,1146.0,2,3,4,18,3,0,12,15,9,4,4,0,6,786.0
7200.0,6,1125.0,1,3,3,45,2,0,9,9,9,3,2,0,5,631.0
11500.0,7,2057.0,1,3,4,34,4,0,12,12,6,4,4,1,3,223.0
6756.0,5,899.0,1,2,3,71,2,0,9,12,6,3,0,0,1,0.0
11426.0,4,1594.0,2,3,3,25,1,0,9,9,0,6,0,0,1,0.0
12030.0,8,1694.0,2,3,4,14,4,0,15,15,9,4,0,0,1,0.0
9554.0,8,1911.0,2,3,4,27,4,0,12,12,9,4,3,2,6,380.0
8534.0,4,672.0,1,2,3,71,1,0,9,6,0,3,0,0,1,0.0
11361.0,6,1523.0,2,3,3,45,2,0,9,12,9,3,3,0,5,644.0
12416.0,6,1651.0,2,3,3,35,1,0,9,8,9,3,3,0,10,1606.0
9600.0,5,1041.0,1,3,3,62,2,0,9,9,9,3,0,0,5,991.0
8267.0,5,1604.0,2,4,3,63,1,1,9,9,9,6,0,0,1,0.0
6000.0,6,1672.0,1,3,4,32,3,0,9,9,9,4,4,1,5,521.0
9600.0,7,1164.0,1,3,3,52,2,0,9,9,9,3,0,1,1,0.0
7350.0,5,1041.0,1,3,3,63,2,0,9,9,9,3,0,0,1,0.0
7703.0,6,1034.0,1,3,3,43,3,0,9,12,9,3,1,0,5,450.0
4347.0,6,1609.0,1,3,3,71,4,0,12,16,4,3,0,0,1,0.0
9600.0,5,1337.0,1,3,4,15,4,0,12,9,9,4,4,0,12,340.0
12256.0,8,2622.0,2,3,4,26,4,0,12,15,9,4,6,2,6,1032.0
9547.0,7,1594.0,2,2,4,28,3,0,9,12,9,4,3,0,1,0.0
7200.0,6,1262.0,2,2,4,15,3,0,12,12,9,4,0,0,6,905.0
13072.0,6,1175.0,1,3,4,15,2,1,9,16,0,4,0,0,6,80.0
3600.0,6,1288.0,1,3,5,14,3,0,9,9,9,5,4,0,1,0.0
1680.0,5,1302.0,2,3,3,50,1,0,9,9,9,3,0,2,1,0.0
3316.0,8,1247.0,1,1,4,16,4,0,12,12,9,4,4,1,6,1039.0
16387.0,9,2589.0,2,4,5,15,4,0,12,20,9,5,4,2,6,1369.0
13265.0,8,1689.0,2,3,4,19,4,0,12,12,9,4,8,0,6,1218.0
3242.0,7,1405.0,2,2,4,18,3,0,12,12,9,4,4,0,6,1000.0
8991.0,7,1324.0,2,3,4,45,3,0,9,12,9,4,2,0,18,1228.0
8000.0,5,1377.0,1,3,3,61,1,0,9,9,9,3,6,0,12,1252.0
9303.0,6,1756.0,2,3,3,24,3,0,12,15,9,3,0,2,5,742.0
8544.0,5,1228.0,1,3,4,15,2,0,9,9,9,4,0,1,1,0.0
11425.0,5,1008.0,1,2,3,67,2,0,9,9,9,3,4,0,4,486.0
11404.0,7,2031.0,2,3,4,22,3,0,12,12,9,4,3,2,5,252.0
8229.0,6,1504.0,2,3,4,14,3,0,12,12,9,4,0,2,1,0.0
4485.0,5,936.0,1,2,3,71,2,1,9,9,0,3,4,0,4,579.0
15635.0,4,1383.0,1,2,3,67,1,0,9,0,6,3,0,0,0,0.0
3153.0,5,967.0,1,2,3,31,2,0,9,9,6,3,4,0,1,0.0
11096.0,8,1656.0,2,3,4,15,4,0,12,12,9,4,0,0,6,24.0
14000.0,6,1152.0,1,3,4,17,4,0,12,9,9,4,4,0,1,0.0
7733.0,6,1142.0,1,3,4,16,2,0,9,9,0,4,0,1,6,24.0
8098.0,6,1403.0,2,2,4,21,3,0,12,12,9,4,0,0,24,1252.0
8393.0,5,1712.0,2,4,3,16,1,0,9,9,9,6,0,0,2,528.0
12900.0,4,1258.0,0,0,3,52,1,1,9,12,6,6,0,0,6,1198.0
57200.0,5,1687.0,1,3,3,71,1,0,9,9,9,3,6,0,12,687.0
8078.0,5,1560.0,2,4,3,63,1,0,9,9,9,6,0,0,1,0.0
12384.0,7,1935.0,2,3,3,45,3,0,9,12,9,3,3,2,1,0.0
9927.0,7,1083.0,1,2,3,45,3,0,12,15,9,3,2,0,6,1005.0
16300.0,5,907.0,1,3,3,44,1,0,9,12,9,3,0,0,12,477.0
7915.0,6,1675.0,2,3,4,21,3,0,12,15,9,4,0,0,6,1223.0
21750.0,5,988.0,1,2,3,67,1,1,9,9,9,3,0,0,1,0.0
9116.0,8,1491.0,2,3,4,20,4,0,12,15,9,4,0,0,1,0.0
14419.0,7,1479.0,2,3,4,32,2,0,9,12,9,4,2,2,30,1528.0
13070.0,5,1112.0,1,2,3,70,1,0,9,9,9,3,0,0,3,308.0
9855.0,6,1689.0,1,3,3,65,2,0,9,9,9,3,4,0,1,0.0
8118.0,9,1710.0,2,2,5,14,4,0,15,15,9,5,4,0,6,1034.0
10920.0,6,1253.0,1,2,3,61,2,0,9,9,9,3,2,1,4,733.0
6600.0,5,864.0,1,2,3,59,1,0,9,9,9,3,0,0,20,552.0
8199.0,7,1456.0,2,3,4,16,3,0,12,12,9,4,4,2,6,648.0
9947.0,7,1217.0,2,3,4,30,2,0,9,12,9,4,0,0,6,611.0
14330.0,7,2646.0,2,3,4,47,1,0,8,12,9,4,12,0,20,1520.0
10769.0,8,1768.0,2,3,4,14,4,0,12,12,9,4,0,2,6,20.0
8846.0,5,914.0,1,2,3,25,2,0,12,12,9,3,0,0,6,298.0
10600.0,6,1775.0,2,3,3,57,2,0,9,9,9,3,0,0,1,0.0
18890.0,5,2620.0,2,4,3,44,1,1,9,12,9,6,3,4,18,709.0
9142.0,5,1627.0,2,4,3,15,1,0,6,6,2,6,0,0,1,0.0
7750.0,7,1320.0,2,3,4,18,3,1,12,12,9,4,0,2,1,0.0
6060.0,4,1123.0,1,3,3,71,1,0,9,9,9,3,0,0,1,0.0
10172.0,5,874.0,1,3,3,18,2,0,9,9,9,3,0,0,5,441.0
10380.0,7,2730.0,2,4,4,34,3,0,12,9,9,4,3,2,10,1502.0
9337.0,6,1786.0,2,3,4,24,3,0,12,12,9,4,0,2,6,648.0
7200.0,4,1040.0,2,2,3,71,1,0,9,0,9,6,0,0,0,0.0
9600.0,5,2350.0,2,4,3,61,1,0,9,9,9,6,0,0,3,234.0
8640.0,5,1770.0,1,4,3,53,1,1,9,8,9,3,0,1,15,844.0
7931.0,5,1269.0,1,3,3,61,2,0,9,9,9,3,2,1,8,906.0
11625.0,5,1039.0,1,3,3,56,1,0,9,9,9,3,0,1,4,841.0
9600.0,6,1520.0,1,3,3,49,2,0,9,9,9,3,8,0,8,806.0
11478.0,8,1704.0,2,3,4,13,4,0,12,15,9,4,4,0,6,1218.0
7740.0,9,1686.0,2,1,5,15,4,0,12,20,9,5,4,0,6,1023.0
9520.0,8,1646.0,2,3,4,13,4,0,12,12,9,4,4,0,6,1513.0
17199.0,4,914.0,1,2,3,60,3,0,12,9,6,3,0,0,5,314.0
5400.0,6,1616.0,2,3,4,17,4,0,12,9,9,4,0,0,2,370.0
10800.0,4,1192.0,1,4,3,71,1,0,9,9,0,3,0,1,1,0.0
9900.0,6,2210.0,2,5,2,71,1,0,9,9,6,2,0,0,1,0.0
6000.0,6,1296.0,1,3,3,71,2,0,9,9,9,3,0,0,3,276.0
17778.0,8,2497.0,2,2,4,40,4,0,12,12,9,4,8,0,15,2461.0
1477.0,6,1092.0,2,3,3,14,4,0,12,9,0,3,0,2,6,358.0
19645.0,7,1652.0,2,3,4,14,3,0,9,12,9,4,0,2,6,343.0
8750.0,7,1716.0,2,2,4,25,3,0,12,12,9,4,3,2,1,0.0
7785.0,5,1014.0,1,2,3,65,1,0,9,0,9,3,0,0,0,0.0
10800.0,5,1200.0,3,3,3,33,1,0,9,16,0,3,0,0,6,1200.0
9139.0,8,1432.0,2,3,4,15,4,0,12,15,9,4,4,0,6,379.0
10140.0,7,1680.0,2,3,4,22,2,1,12,15,9,4,3,0,12,1271.0
10122.0,4,869.0,1,1,3,71,1,0,9,0,6,3,0,0,0,0.0
10141.0,7,1718.0,2,3,3,23,2,0,9,12,9,3,3,2,1,0.0
2205.0,6,1092.0,1,3,3,48,2,0,9,9,9,3,0,1,5,312.0
10914.0,3,715.0,1,2,3,71,1,1,6,9,6,3,0,0,1,0.0
9196.0,7,1560.0,2,3,4,18,3,0,12,15,9,4,0,0,1,0.0
9803.0,7,1768.0,2,3,4,16,3,0,12,12,9,4,0,2,6,400.0
17169.0,10,2290.0,2,2,5,14,4,0,15,15,9,5,4,2,6,1684.0
9171.0,7,1598.0,2,3,4,16,3,0,12,12,9,4,4,2,1,0.0
9750.0,5,990.0,1,3,3,27,2,0,9,12,9,3,0,0,6,722.0
8604.0,5,941.0,1,2,4,43,3,0,12,12,9,4,0,0,6,941.0
6155.0,6,1362.0,2,3,3,22,3,1,9,4,6,3,0,0,1,0.0
9487.0,6,1690.0,2,3,3,21,2,0,9,12,9,3,3,2,6,520.0
3675.0,6,1072.0,1,2,3,15,2,0,9,12,9,3,0,0,6,547.0
10200.0,4,572.0,1,2,3,71,1,0,9,9,9,3,0,0,1,0.0
11750.0,7,1546.0,2,3,4,15,3,0,12,12,9,4,0,0,6,20.0
11896.0,7,1346.0,2,3,4,13,3,0,12,12,9,4,3,0,6,78.0
10400.0,6,1790.0,1,4,3,49,1,0,9,9,9,3,3,2,3,247.0
10970.0,6,1026.0,1,3,3,43,2,0,9,16,6,3,0,0,12,940.0
11883.0,7,1504.0,2,3,4,25,3,0,12,12,9,4,3,0,6,690.0
10552.0,5,1700.0,1,4,4,62,1,0,9,9,9,4,4,1,3,1018.0
8248.0,3,864.0,1,2,3,71,1,0,9,9,0,3,0,0,4,41.0
9760.0,6,1851.0,2,3,4,28,3,0,9,9,9,4,2,2,12,653.0
2998.0,6,1512.0,2,2,4,21,3,0,12,12,9,4,0,2,6,507.0
6821.0,6,1298.0,2,2,3,16,3,0,9,9,9,3,4,0,4,113.0
11354.0,7,1673.0,2,3,4,21,3,0,12,9,9,4,3,0,6,1412.0
9069.0,6,996.0,1,2,4,29,2,0,9,12,9,4,0,0,6,747.0
8064.0,6,1224.0,1,3,3,17,3,1,9,9,9,3,0,0,15,655.0
5400.0,4,1374.0,1,2,3,71,1,1,6,9,9,3,0,0,15,420.0
5687.0,5,1716.0,2,6,2,21,1,0,6,6,0,2,0,0,3,210.0
53504.0,8,3279.0,3,4,5,18,3,0,15,12,9,5,4,3,5,1416.0
7500.0,7,1143.0,1,3,4,15,3,0,12,16,0,4,0,1,1,0.0
13173.0,9,1652.0,2,2,5,14,4,0,12,15,9,5,10,0,6,1572.0
9488.0,5,1054.0,1,3,3,28,3,1,12,9,9,3,0,0,1,0.0
13526.0,5,935.0,1,3,3,56,2,0,9,9,9,3,0,0,8,935.0
10410.0,4,2377.0,2,3,4,71,1,0,9,9,9,4,3,0,1,0.0
12000.0,5,1122.0,1,2,4,16,2,0,9,9,9,4,0,0,30,752.0
7830.0,5,1180.0,1,2,3,51,1,0,9,9,9,3,0,1,1,0.0
8850.0,7,1690.0,1,3,3,71,3,0,9,9,9,3,4,0,1,0.0
7132.0,8,1370.0,2,2,4,15,4,0,12,12,9,4,4,0,6,24.0
9937.0,5,1486.0,1,3,3,22,3,0,12,9,9,3,0,0,4,637.0
5720.0,5,1131.0,1,3,3,71,2,1,9,9,9,3,0,1,1,0.0
12585.0,8,2799.0,2,3,4,28,4,0,12,12,9,4,3,2,12,1286.0
11103.0,7,1456.0,2,3,4,15,3,0,12,12,9,4,3,2,1,0.0
8013.0,8,1734.0,2,2,4,25,4,0,12,12,9,4,0,0,6,741.0
10872.0,9,1531.0,2,2,5,15,4,0,12,20,9,5,4,0,6,1037.0
11305.0,8,1922.0,2,2,4,19,4,0,12,12,9,4,5,0,6,1329.0
9100.0,5,1144.0,1,3,3,61,1,0,9,9,9,3,4,0,1,0.0
39104.0,7,1363.0,1,2,3,16,2,0,9,12,9,3,6,0,12,1289.0
10110.0,9,1866.0,2,2,5,13,4,0,15,12,9,5,4,0,6,372.0
9786.0,3,1077.0,1,3,3,71,1,0,9,6,6,3,4,0,1,0.0
5330.0,8,1550.0,2,2,4,14,4,0,12,12,9,4,0,2,1,0.0
3811.0,7,1646.0,2,2,5,16,3,0,12,15,9,5,4,0,6,1474.0
3010.0,7,1248.0,2,2,4,15,3,0,12,12,9,4,0,0,6,16.0
3435.0,7,1245.0,2,1,4,16,3,0,12,12,9,4,0,0,6,24.0
10800.0,6,1052.0,1,3,3,58,2,0,9,9,9,3,0,0,12,881.0
10456.0,6,1829.0,2,4,3,54,2,0,9,9,9,3,0,0,6,506.0
8475.0,4,952.0,1,2,3,65,2,0,9,9,9,3,0,0,5,228.0
8197.0,7,1480.0,2,3,4,12,3,0,12,12,9,4,0,0,6,1188.0
10994.0,8,1844.0,2,2,4,15,4,0,12,16,9,4,4,0,6,976.0
6000.0,6,1497.0,2,3,3,21,4,0,12,9,9,3,0,0,6,363.0
7288.0,5,976.0,1,2,3,71,2,1,9,9,9,3,0,0,3,305.0
13360.0,5,964.0,1,2,3,15,3,0,12,12,9,3,0,0,5,713.0
10335.0,7,1501.0,2,3,4,22,3,0,12,12,9,4,0,0,6,679.0
11767.0,5,1560.0,1,2,3,65,1,0,9,9,9,3,3,0,3,546.0
10896.0,6,3395.0,2,8,2,26,2,1,6,6,0,4,0,0,2,256.0
5400.0,5,864.0,1,3,3,63,1,0,9,9,9,3,0,0,3,453.0
9100.0,7,1525.0,2,3,4,21,3,0,12,12,9,4,0,0,6,1400.0
7728.0,5,1190.0,1,3,3,59,2,0,9,9,9,3,0,0,5,803.0
8778.0,8,1830.0,2,3,4,15,4,0,12,12,9,4,0,2,1,0.0
8487.0,7,1500.0,2,3,4,17,3,0,12,12,9,4,0,0,6,20.0
9930.0,7,1762.0,2,3,4,19,3,0,12,12,9,4,0,2,6,456.0
17500.0,7,1902.0,2,3,5,19,4,0,16,12,9,5,6,0,6,1406.0
10206.0,8,1658.0,2,3,4,13,4,0,12,12,9,4,4,2,1,0.0
14587.0,9,1506.0,2,2,5,13,4,0,12,12,9,5,4,0,1,0.0
7800.0,5,899.0,1,3,4,17,2,0,9,9,9,4,0,0,5,450.0
4960.0,5,1654.0,2,3,3,39,2,1,9,9,9,3,4,0,1,0.0
7392.0,5,912.0,1,2,3,26,2,0,9,9,9,3,0,0,1,0.0
7424.0,5,1373.0,1,3,3,43,1,0,9,12,9,3,6,0,6,1319.0
2522.0,7,1709.0,2,3,4,17,2,0,12,12,9,4,0,0,1,0.0
3672.0,5,816.0,1,2,3,71,2,1,9,9,4,3,0,0,1,0.0
7706.0,6,1091.0,1,2,3,25,3,0,12,12,9,3,0,0,18,384.0
12929.0,6,1081.0,1,3,3,28,2,0,9,9,9,3,0,0,6,697.0
9316.0,5,1020.0,2,3,3,56,1,0,9,9,9,3,0,0,3,544.0
12122.0,7,999.0,1,3,5,14,4,0,15,9,9,5,0,0,5,867.0
7711.0,4,1440.0,2,4,3,44,1,0,9,12,0,6,0,0,6,1440.0
12352.0,7,1753.0,2,3,3,22,3,0,12,12,9,3,2,2,6,638.0
12447.0,8,1964.0,2,3,4,15,4,1,12,16,9,4,4,2,1,0.0
7500.0,7,1141.0,1,3,4,15,3,0,12,16,9,4,0,1,6,54.0
6120.0,7,854.0,1,2,3,20,4,0,9,9,9,3,0,0,1,0.0
9576.0,6,1182.0,1,3,3,71,3,0,9,6,6,3,0,1,3,310.0
9942.0,9,2091.0,2,3,5,15,4,0,15,20,9,5,4,2,6,1290.0
7898.0,4,985.0,1,2,3,27,2,0,9,9,9,3,0,0,1,0.0
21872.0,7,1446.0,2,3,3,24,2,0,9,12,9,3,3,2,6,604.0
10005.0,7,2022.0,2,4,3,44,2,0,9,12,9,3,3,2,4,392.0
12393.0,7,1948.0,2,4,4,16,3,0,12,12,9,4,4,2,1,0.0
9000.0,8,1590.0,2,3,4,13,4,0,12,12,9,4,0,2,1,0.0
7875.0,7,1948.0,2,4,4,18,3,0,12,12,9,4,4,2,1,0.0
6000.0,4,1324.0,1,3,3,71,1,0,9,9,9,3,0,0,4,672.0
10175.0,6,1425.0,2,3,3,57,2,0,9,9,9,3,4,0,4,490.0
13600.0,5,2337.0,2,5,3,71,1,0,9,9,9,6,0,0,1,0.0
12172.0,5,908.0,1,2,3,25,2,0,9,9,9,3,0,0,6,389.0
10237.0,7,1492.0,2,3,4,15,3,1,12,12,9,4,0,2,1,0.0
7000.0,5,1150.0,1,3,3,60,1,0,9,9,9,3,0,0,6,781.0
11228.0,7,2097.0,2,3,4,28,3,0,12,12,9,4,3,2,24,581.0
8000.0,5,1256.0,1,3,4,62,2,0,9,9,9,4,0,1,12,964.0
10728.0,8,1939.0,2,3,4,15,4,0,12,12,9,4,4,2,1,0.0
6000.0,5,1566.0,1,5,4,71,3,0,12,9,9,4,0,1,1,0.0
6931.0,4,784.0,1,2,3,66,1,0,9,9,0,3,0,0,5,784.0
8760.0,8,1500.0,2,3,4,15,4,0,12,12,9,4,4,0,6,36.0
16033.0,9,1850.0,2,3,4,16,4,0,12,15,9,4,4,0,6,1261.0
9024.0,6,1515.0,2,3,4,17,3,0,12,12,9,4,4,2,1,0.0
11563.0,8,1537.0,2,3,4,14,4,0,12,15,9,4,0,0,6,1036.0
1680.0,6,987.0,1,2,3,49,2,0,9,9,9,3,0,1,6,404.0
8760.0,7,1962.0,2,3,4,15,3,0,12,16,9,4,0,2,6,464.0
9600.0,5,1433.0,1,3,3,31,2,0,9,9,9,3,4,0,4,915.0
4435.0,6,848.0,1,1,4,18,3,0,12,12,9,4,0,0,6,686.0
1680.0,6,987.0,1,2,4,14,3,0,9,9,9,4,0,1,5,162.0
7599.0,4,845.0,1,2,3,15,1,0,9,9,9,3,0,0,5,565.0
7264.0,7,1548.0,2,3,5,14,4,0,16,9,9,5,0,2,1,0.0
32668.0,6,2515.0,3,4,3,46,1,0,12,9,9,6,6,0,3,1219.0
11825.0,8,1694.0,2,3,4,14,4,0,12,15,9,4,4,0,1,0.0
10200.0,8,1602.0,2,3,4,14,4,0,12,12,9,4,4,0,6,1478.0
8849.0,9,1684.0,2,2,5,16,4,0,15,15,9,5,5,0,6,28.0
11184.0,6,1683.0,2,3,3,43,2,0,9,9,9,3,3,2,6,726.0
8820.0,5,1869.0,1,2,3,25,2,0,9,9,9,3,0,0,2,1088.0
6615.0,6,1432.0,1,3,4,71,2,0,9,9,6,4,4,0,1,0.0
8773.0,7,1414.0,2,3,4,17,3,0,12,12,9,4,0,0,6,24.0
11088.0,8,1358.0,1,1,4,19,4,0,12,12,9,4,3,1,6,872.0
9158.0,8,1496.0,2,3,4,14,4,0,12,12,9,4,0,0,1,0.0
8280.0,6,932.0,1,2,4,71,2,0,9,9,9,4,4,0,1,0.0
8544.0,3,1040.0,2,2,3,71,1,0,9,0,9,6,0,0,0,0.0
8635.0,5,1072.0,1,2,3,71,1,0,6,9,6,3,0,0,2,134.0
12735.0,4,864.0,1,3,3,49,1,0,9,9,9,3,0,0,4,600.0
11000.0,8,2285.0,2,4,4,21,4,0,12,12,9,4,3,2,1,0.0
7590.0,5,1117.0,1,3,3,58,1,0,9,9,9,3,0,0,1,0.0
4435.0,6,848.0,1,1,4,18,3,0,12,12,9,4,0,0,6,717.0
10152.0,5,1048.0,1,3,3,65,1,0,9,9,9,3,0,0,4,586.0
10295.0,4,936.0,1,2,3,52,1,0,9,12,9,3,0,0,3,252.0
7763.0,5,1283.0,1,3,3,41,3,0,12,9,9,3,0,0,12,612.0
17120.0,4,1588.0,2,4,3,62,1,1,9,0,9,3,4,0,0,0.0
13870.0,10,2042.0,2,3,5,14,4,0,15,15,9,5,4,0,6,1152.0
10120.0,8,2526.0,2,4,4,27,4,0,12,12,9,4,3,2,6,740.0
10820.0,7,1873.0,2,3,4,22,3,0,12,12,9,4,3,2,6,342.0
9600.0,6,1416.0,1,3,4,17,3,0,9,9,9,4,0,0,3,381.0
8121.0,6,1664.0,2,3,3,21,2,0,9,12,9,3,3,2,1,0.0
11639.0,7,1428.0,2,3,4,13,3,0,12,12,9,4,0,0,1,0.0
13758.0,9,1792.0,2,2,4,15,4,0,15,15,9,4,4,0,6,1232.0
9771.0,6,2814.0,2,4,4,19,3,0,12,12,9,4,3,2,2,779.0
9000.0,5,819.0,1,2,4,71,1,0,9,9,0,4,0,0,1,0.0
10320.0,3,1344.0,2,3,3,71,1,0,4,6,0,6,0,0,1,0.0
10448.0,6,2119.0,2,3,3,49,2,0,9,9,9,3,3,2,1,0.0
8635.0,5,1285.0,1,2,3,20,1,0,9,9,9,3,0,0,24,377.0
11980.0,7,1433.0,1,1,4,34,3,0,12,12,16,4,6,1,6,1433.0
12327.0,8,2132.0,1,1,4,12,4,0,12,12,12,4,4,1,6,1441.0
11512.0,6,1357.0,1,2,5,15,3,0,9,9,9,5,4,0,5,719.0
14684.0,7,2196.0,2,3,4,30,4,0,12,12,9,4,3,0,20,662.0
2665.0,5,1304.0,1,3,3,45,2,0,9,12,9,3,4,1,1,0.0
5250.0,8,2358.0,2,4,3,34,4,0,12,6,0,3,0,0,2,259.0
18044.0,8,2726.0,2,2,4,35,4,0,12,12,16,4,4,2,1,0.0
9245.0,7,1797.0,2,3,4,15,3,0,12,12,9,4,0,2,1,0.0
7200.0,5,1040.0,1,2,3,71,2,0,9,0,9,3,0,0,0,0.0
6000.0,5,789.0,1,2,3,71,1,0,9,9,9,3,0,0,20,273.0
3628.0,7,1143.0,1,1,4,17,3,0,12,12,9,4,4,1,1,0.0
9156.0,6,1489.0,2,3,4,53,3,0,9,9,9,4,4,0,1,0.0
9066.0,8,1852.0,2,3,4,21,4,0,12,12,9,4,6,2,6,668.0
6410.0,4,960.0,1,3,3,63,1,0,9,9,0,3,0,0,1,0.0
7244.0,5,768.0,1,2,3,51,3,0,12,12,9,3,0,0,5,619.0
10152.0,6,1124.0,1,3,3,27,2,0,9,9,9,3,3,0,4,914.0
3000.0,6,1224.0,2,2,4,12,3,0,12,12,9,4,0,2,6,294.0
7500.0,6,1100.0,1,3,3,14,2,0,9,12,0,3,0,1,1,0.0
17360.0,6,1556.0,2,3,3,71,3,1,12,9,9,3,4,0,3,300.0
15957.0,6,1356.0,2,3,3,44,2,0,9,12,9,3,3,0,6,1148.0
9600.0,6,1262.0,2,3,3,45,3,1,9,12,9,3,3,0,5,978.0
10667.0,7,1661.0,2,3,4,25,4,0,12,12,9,4,3,2,30,729.0
10530.0,7,1857.0,2,4,3,43,2,0,9,9,9,3,3,2,1,0.0
5000.0,3,666.0,1,2,4,71,1,0,4,4,0,4,0,0,2,299.0
17082.0,6,1981.0,2,4,4,29,2,0,9,12,9,4,3,2,5,964.0
16287.0,5,1351.0,1,3,3,71,3,0,12,9,9,3,4,0,20,235.0
11050.0,5,1005.0,1,2,3,65,1,0,9,9,9,3,3,0,2,488.0
10440.0,6,2792.0,2,5,3,71,3,0,16,12,6,3,6,0,2,493.0
2665.0,5,1475.0,2,4,3,45,2,0,9,12,9,3,3,0,5,318.0
10389.0,8,1978.0,2,3,4,18,4,0,12,12,9,4,4,2,6,1682.0
9658.0,8,1606.0,2,3,4,15,4,0,12,12,9,4,4,0,1,0.0
7500.0,6,1158.0,1,3,4,17,2,0,9,12,0,4,0,1,1,0.0
14122.0,8,1822.0,2,3,5,15,4,0,12,15,9,5,4,0,6,28.0
21000.0,6,2259.0,2,3,4,68,3,0,12,12,9,4,8,0,15,904.0
8737.0,6,1635.0,1,3,3,71,3,0,9,12,9,3,4,1,3,300.0
8750.0,5,1002.0,1,3,3,51,2,0,9,9,9,3,0,0,4,828.0
8499.0,6,1412.0,2,3,4,14,2,0,9,12,9,4,4,2,1,0.0
11072.0,5,1728.0,2,6,3,56,1,0,9,9,9,6,0,0,1,0.0
6762.0,7,1290.0,2,2,4,14,3,0,12,12,9,4,4,0,6,902.0
15431.0,10,2046.0,2,2,5,15,4,0,15,15,9,5,8,2,6,1430.0
